htime,haddend,hcum,vtime,vaddend,vcum,mess
0.25s,0.58ms,251.83500000000004,3.2ms,0.2ms,3.200000000000001," x_value: 1.4137159*2^1, y_value: 1.8977352*2^-3"
0.25s,62µs,251.89700000000005,3.2ms,0s,3.200000000000001,
0.25s,0.46ms,252.35700000000006,3.3ms,0.1ms,3.300000000000001," x_value: 1.5707957*2^1, y_value: 1.0844199*2^-7"
0.25s,69µs,252.42600000000004,3.3ms,0s,3.300000000000001,
0.25s,0.68ms,253.10600000000005,3.5ms,0.2ms,3.5000000000000013," x_value: 1.7278753*2^1, y_value: -1.2199725*2^-2"
0.25s,64µs,253.17000000000004,3.5ms,0s,3.5000000000000013,
0.25s,1.99ms,255.16000000000005,3.6ms,0.1ms,3.6000000000000014," x_value: 1.8849551*2^1, y_value: -1.0674761*2^-1"
0.25s,64µs,255.22400000000005,3.6ms,0s,3.6000000000000014,
0.25s,0.64ms,255.86400000000003,3.8ms,0.2ms,3.8000000000000016," x_value: 1.0210171*2^2, y_value: -1.5588537*2^-1"
0.25s,51µs,255.91500000000002,3.8ms,0s,3.8000000000000016,
0.25s,0.45ms,256.365,3.9ms,0.1ms,3.9000000000000017," x_value: 1.0995567*2^2, y_value: -1.9316229*2^-1"
0.25s,66µs,256.431,3.9ms,0s,3.9000000000000017,
0.26s,0.75ms,257.181,4.1ms,0.2ms,4.100000000000001," x_value: 1.1780966*2^2, y_value: -1.1098361*2^0"
0.26s,61µs,257.24199999999996,4.1ms,0s,4.100000000000001,
0.26s,0.45ms,257.69199999999995,4.2ms,0.1ms,4.200000000000001," x_value: 1.2566366*2^2, y_value: -1.965511*2^-1"
0.26s,61µs,257.75299999999993,4.2ms,0s,4.200000000000001,
0.26s,0.74ms,258.49299999999994,4.4ms,0.2ms,4.400000000000001," x_value: 1.3351763*2^2, y_value: -1.4910772*2^-1"
0.26s,61µs,258.5539999999999,4.4ms,0s,4.400000000000001,
0.26s,0.47ms,259.02399999999994,4.5ms,0.1ms,4.500000000000001," x_value: 1.4137159*2^2, y_value: -1.0674761*2^-1"
0.26s,81µs,259.10499999999996,4.5ms,0s,4.500000000000001,
0.26s,0.61ms,259.715,4.7ms,0.2ms,4.700000000000001," x_value: 1.4922558*2^2, y_value: -1.4233011*2^-2"
0.26s,62µs,259.777,4.7ms,0s,4.700000000000001,
0.26s,0.47ms,260.247,4.8ms,0.1ms,4.800000000000001," x_value: 1.0*2^-127, y_value: 1.0*2^-127"
0.26s,61µs,260.308,4.8ms,0s,4.800000000000001,
0.26s,0.67ms,260.978,5ms,0.2ms,5.000000000000001," x_value: 1.2566366*2^-2, y_value: 1.4910772*2^-2"
0.26s,61µs,261.039,5ms,0s,5.000000000000001,
0.26s,0.47ms,261.509,5.1ms,0.1ms,5.1000000000000005," x_value: 1.2566366*2^-1, y_value: 1.1183078*2^-1"
0.26s,62µs,261.571,5.1ms,0s,5.1000000000000005,
0.26s,0.63ms,262.201,5.3ms,0.2ms,5.300000000000001," x_value: 1.8849551*2^-1, y_value: 1.677462*2^-1"
0.26s,51µs,262.252,5.3ms,0s,5.300000000000001,
0.26s,0.45ms,262.702,5.4ms,0.1ms,5.4," x_value: 1.2566366*2^0, y_value: 1.9316229*2^-1"
0.26s,61µs,262.763,5.4ms,0s,5.4,
0.26s,0.61ms,263.373,5.6ms,0.2ms,5.6000000000000005," x_value: 1.5707957*2^0, y_value: 1.0420598*2^0"
0.26s,68µs,263.441,5.6ms,0s,5.6000000000000005,
0.26s,0.46ms,263.90099999999995,5.7ms,0.1ms,5.7," x_value: 1.8849551*2^0, y_value: 1.9146791*2^-1"
0.26s,51µs,263.95199999999994,5.7ms,0s,5.7,
0.26s,0.59ms,264.5419999999999,5.9ms,0.2ms,5.9," x_value: 1.0995567*2^1, y_value: 1.6435742*2^-1"
0.26s,64µs,264.60599999999994,5.9ms,0s,5.9,
0.26s,0.46ms,265.0659999999999,6ms,0.1ms,6.0," x_value: 1.2566366*2^1, y_value: 1.0674761*2^-1"
0.26s,59µs,265.12499999999994,6ms,0s,6.0,
0.26s,0.64ms,265.76499999999993,6.2ms,0.2ms,6.2," x_value: 1.4137159*2^1, y_value: 1.8977352*2^-3"
0.26s,80µs,265.8449999999999,6.2ms,0s,6.2,
0.26s,0.48ms,266.32499999999993,6.3ms,0.1ms,6.3," x_value: 1.5707957*2^1, y_value: 1.0844199*2^-7"
0.26s,58µs,266.3829999999999,6.3ms,0s,6.3,
0.27s,0.73ms,267.11299999999994,6.5ms,0.2ms,6.5," x_value: 1.7278753*2^1, y_value: -1.2199725*2^-2"
0.27s,87µs,267.19999999999993,6.5ms,0s,6.5,
0.27s,0.55ms,267.74999999999994,6.6ms,0.1ms,6.6," x_value: 1.8849551*2^1, y_value: -1.0674761*2^-1"
0.27s,70µs,267.81999999999994,6.6ms,0s,6.6,
0.27s,0.66ms,268.47999999999996,6.8ms,0.2ms,6.8," x_value: 1.0210171*2^2, y_value: -1.5588537*2^-1"
0.27s,87µs,268.56699999999995,6.8ms,0s,6.8,
0.27s,0.51ms,269.07699999999994,6.9ms,0.1ms,6.8999999999999995," x_value: 1.0995567*2^2, y_value: -1.9316229*2^-1"
0.27s,66µs,269.1429999999999,6.9ms,0s,6.8999999999999995,
0.27s,0.69ms,269.8329999999999,7.1ms,0.2ms,7.1," x_value: 1.1780966*2^2, y_value: -1.1098361*2^0"
0.27s,62µs,269.8949999999999,7.1ms,0s,7.1,
0.27s,0.44ms,270.3349999999999,7.2ms,0.1ms,7.199999999999999," x_value: 1.2566366*2^2, y_value: -1.965511*2^-1"
0.27s,61µs,270.3959999999999,7.2ms,0s,7.199999999999999,
0.27s,0.71ms,271.1059999999999,7.4ms,0.2ms,7.3999999999999995," x_value: 1.3351763*2^2, y_value: -1.4910772*2^-1"
0.27s,62µs,271.1679999999999,7.4ms,0s,7.3999999999999995,
0.27s,0.42ms,271.5879999999999,7.5ms,0.1ms,7.499999999999999," x_value: 1.4137159*2^2, y_value: -1.0674761*2^-1"
0.27s,54µs,271.6419999999999,7.5ms,0s,7.499999999999999,
0.27s,0.62ms,272.2619999999999,7.7ms,0.2ms,7.699999999999999," x_value: 1.4922558*2^2, y_value: -1.4233011*2^-2"
0.27s,63µs,272.3249999999999,7.7ms,0s,7.699999999999999,
0.27s,0.46ms,272.78499999999985,7.8ms,0.1ms,7.799999999999999," x_value: 1.0*2^-127, y_value: 1.0*2^-127"
0.27s,63µs,272.84799999999984,7.8ms,0s,7.799999999999999,
0.27s,0.67ms,273.51799999999986,8ms,0.2ms,7.999999999999999," x_value: 1.2566366*2^-2, y_value: 1.4910772*2^-2"
0.27s,62µs,273.57999999999987,8ms,0s,7.999999999999999,
0.27s,0.4ms,273.97999999999985,8.1ms,0.1ms,8.1," x_value: 1.2566366*2^-1, y_value: 1.1183078*2^-1"
0.27s,61µs,274.0409999999998,8.1ms,0s,8.1,
0.27s,0.71ms,274.7509999999998,8.3ms,0.2ms,8.299999999999999," x_value: 1.8849551*2^-1, y_value: 1.677462*2^-1"
0.27s,61µs,274.8119999999998,8.3ms,0s,8.299999999999999,
0.27s,0.44ms,275.2519999999998,8.4ms,0.1ms,8.399999999999999," x_value: 1.2566366*2^0, y_value: 1.9316229*2^-1"
0.27s,62µs,275.3139999999998,8.4ms,0s,8.399999999999999,
0.27s,0.6ms,275.9139999999998,8.6ms,0.2ms,8.599999999999998," x_value: 1.5707957*2^0, y_value: 1.0420598*2^0"
0.27s,61µs,275.9749999999998,8.6ms,0s,8.599999999999998,
0.27s,0.42ms,276.3949999999998,8.7ms,0.1ms,8.699999999999998," x_value: 1.8849551*2^0, y_value: 1.9146791*2^-1"
0.27s,56µs,276.4509999999998,8.7ms,0s,8.699999999999998,
0.28s,0.64ms,277.0909999999998,8.9ms,0.2ms,8.899999999999997," x_value: 1.0995567*2^1, y_value: 1.6435742*2^-1"
0.28s,61µs,277.15199999999976,8.9ms,0s,8.899999999999997,
0.28s,0.41ms,277.5619999999998,9ms,0.1ms,8.999999999999996," x_value: 1.2566366*2^1, y_value: 1.0674761*2^-1"
0.28s,52µs,277.6139999999998,9ms,0s,8.999999999999996,
0.28s,0.59ms,278.2039999999998,9.2ms,0.2ms,9.199999999999996," x_value: 1.4137159*2^1, y_value: 1.8977352*2^-3"
0.28s,63µs,278.26699999999977,9.2ms,0s,9.199999999999996,
