htime,haddend,hcum,vtime,vaddend,vcum,mess
0.23s,1.07ms,230.27000000000018,7.8ms,0.1ms,7.799999999999999," x_value: 1.0*2^-127, y_value: 1.0*2^-127"
0.23s,0.11ms,230.3800000000002,7.8ms,0s,7.799999999999999,
0.23s,1.19ms,231.5700000000002,8ms,0.2ms,7.999999999999999," x_value: 1.2566366*2^-2, y_value: 1.4910772*2^-2"
0.23s,0.11ms,231.6800000000002,8ms,0s,7.999999999999999,
0.23s,1.16ms,232.8400000000002,8.1ms,0.1ms,8.1," x_value: 1.2566366*2^-1, y_value: 1.1183078*2^-1"
0.23s,0.11ms,232.95000000000022,8.1ms,0s,8.1,
0.23s,1.26ms,234.2100000000002,8.3ms,0.2ms,8.299999999999999," x_value: 1.8849551*2^-1, y_value: 1.677462*2^-1"
0.23s,0.11ms,234.32000000000022,8.3ms,0s,8.299999999999999,
0.23s,1.18ms,235.50000000000023,8.4ms,0.1ms,8.399999999999999," x_value: 1.2566366*2^0, y_value: 1.9316229*2^-1"
0.23s,0.1ms,235.60000000000022,8.4ms,0s,8.399999999999999,
0.24s,1.25ms,236.85000000000022,8.6ms,0.2ms,8.599999999999998," x_value: 1.5707957*2^0, y_value: 1.0420598*2^0"
0.24s,0.11ms,236.96000000000024,8.6ms,0s,8.599999999999998,
0.24s,1.24ms,238.20000000000024,8.7ms,0.1ms,8.699999999999998," x_value: 1.8849551*2^0, y_value: 1.9146791*2^-1"
0.24s,0.12ms,238.32000000000025,8.7ms,0s,8.699999999999998,
0.24s,1.28ms,239.60000000000025,8.9ms,0.2ms,8.899999999999997," x_value: 1.0995567*2^1, y_value: 1.6435742*2^-1"
0.24s,0.12ms,239.72000000000025,8.9ms,0s,8.899999999999997,
0.24s,1.19ms,240.91000000000025,9ms,0.1ms,8.999999999999996," x_value: 1.2566366*2^1, y_value: 1.0674761*2^-1"
0.24s,0.11ms,241.02000000000027,9ms,0s,8.999999999999996,
0.24s,1.22ms,242.24000000000026,9.2ms,0.2ms,9.199999999999996," x_value: 1.4137159*2^1, y_value: 1.8977352*2^-3"
0.24s,0.14ms,242.38000000000025,9.2ms,0s,9.199999999999996,
