htime,haddend,hcum,vtime,vaddend,vcum,mess
0.21s,1.25ms,202.735,3.5ms,0.2ms,3.5000000000000013," x_value: 1.7278753*2^1, y_value: -1.2199725*2^-2"
0.21s,0.11ms,202.84500000000003,3.5ms,0s,3.5000000000000013,
0.21s,1.02ms,203.86500000000004,3.6ms,0.1ms,3.6000000000000014," x_value: 1.8849551*2^1, y_value: -1.0674761*2^-1"
0.21s,83µs,203.94800000000004,3.6ms,0s,3.6000000000000014,
0.21s,1.13ms,205.07800000000003,3.8ms,0.2ms,3.8000000000000016," x_value: 1.0210171*2^2, y_value: -1.5588537*2^-1"
0.21s,0.1ms,205.17800000000003,3.8ms,0s,3.8000000000000016,
0.21s,0.99ms,206.16800000000003,3.9ms,0.1ms,3.9000000000000017," x_value: 1.0995567*2^2, y_value: -1.9316229*2^-1"
0.21s,0.12ms,206.28800000000004,3.9ms,0s,3.9000000000000017,
0.21s,1.22ms,207.50800000000004,4.1ms,0.2ms,4.100000000000001," x_value: 1.1780966*2^2, y_value: -1.1098361*2^0"
0.21s,0.12ms,207.62800000000004,4.1ms,0s,4.100000000000001,
0.21s,1.06ms,208.68800000000005,4.2ms,0.1ms,4.200000000000001," x_value: 1.2566366*2^2, y_value: -1.965511*2^-1"
0.21s,84µs,208.77200000000005,4.2ms,0s,4.200000000000001,
0.21s,1.42ms,210.19200000000004,4.4ms,0.2ms,4.400000000000001," x_value: 1.3351763*2^2, y_value: -1.4910772*2^-1"
0.22s,0.13ms,210.32200000000003,4.4ms,0s,4.400000000000001,
0.22s,1.08ms,211.40200000000004,4.5ms,0.1ms,4.500000000000001," x_value: 1.4137159*2^2, y_value: -1.0674761*2^-1"
0.22s,0.12ms,211.52200000000005,4.5ms,0s,4.500000000000001,
0.22s,1.4ms,212.92200000000005,4.7ms,0.2ms,4.700000000000001," x_value: 1.4922558*2^2, y_value: -1.4233011*2^-2"
0.22s,0.19ms,213.11200000000005,4.7ms,0s,4.700000000000001,
0.22s,1.04ms,214.15200000000004,4.8ms,0.1ms,4.800000000000001," x_value: 1.0*2^-127, y_value: 1.0*2^-127"
0.22s,0.13ms,214.28200000000004,4.8ms,0s,4.800000000000001,
0.22s,1.27ms,215.55200000000005,5ms,0.2ms,5.000000000000001," x_value: 1.2566366*2^-2, y_value: 1.4910772*2^-2"
0.22s,0.11ms,215.66200000000006,5ms,0s,5.000000000000001,
0.22s,1.01ms,216.67200000000005,5.1ms,0.1ms,5.1000000000000005," x_value: 1.2566366*2^-1, y_value: 1.1183078*2^-1"
0.22s,71µs,216.74300000000005,5.1ms,0s,5.1000000000000005,
0.22s,1.19ms,217.93300000000005,5.3ms,0.2ms,5.300000000000001," x_value: 1.8849551*2^-1, y_value: 1.677462*2^-1"
0.22s,99µs,218.03200000000004,5.3ms,0s,5.300000000000001,
0.22s,1.02ms,219.05200000000005,5.4ms,0.1ms,5.4," x_value: 1.2566366*2^0, y_value: 1.9316229*2^-1"
0.22s,98µs,219.15000000000006,5.4ms,0s,5.4,
0.23s,1.27ms,220.42000000000007,5.6ms,0.2ms,5.6000000000000005," x_value: 1.5707957*2^0, y_value: 1.0420598*2^0"
0.23s,94µs,220.51400000000007,5.6ms,0s,5.6000000000000005,
0.23s,1.06ms,221.57400000000007,5.7ms,0.1ms,5.7," x_value: 1.8849551*2^0, y_value: 1.9146791*2^-1"
0.23s,81µs,221.65500000000006,5.7ms,0s,5.7,
0.23s,1.31ms,222.96500000000006,5.9ms,0.2ms,5.9," x_value: 1.0995567*2^1, y_value: 1.6435742*2^-1"
0.23s,81µs,223.04600000000005,5.9ms,0s,5.9,
0.23s,1.02ms,224.06600000000006,6ms,0.1ms,6.0," x_value: 1.2566366*2^1, y_value: 1.0674761*2^-1"
0.23s,82µs,224.14800000000005,6ms,0s,6.0,
0.23s,1.36ms,225.50800000000007,6.2ms,0.2ms,6.2," x_value: 1.4137159*2^1, y_value: 1.8977352*2^-3"
0.23s,82µs,225.59000000000006,6.2ms,0s,6.2,
0.23s,0.99ms,226.58000000000007,6.3ms,0.1ms,6.3," x_value: 1.5707957*2^1, y_value: 1.0844199*2^-7"
0.23s,81µs,226.66100000000006,6.3ms,0s,6.3,
0.23s,1.32ms,227.98100000000005,6.5ms,0.2ms,6.5," x_value: 1.7278753*2^1, y_value: -1.2199725*2^-2"
0.23s,81µs,228.06200000000004,6.5ms,0s,6.5,
0.23s,1.02ms,229.08200000000005,6.6ms,0.1ms,6.6," x_value: 1.8849551*2^1, y_value: -1.0674761*2^-1"
0.23s,74µs,229.15600000000006,6.6ms,0s,6.6,
0.24s,1.27ms,230.42600000000007,6.8ms,0.2ms,6.8," x_value: 1.0210171*2^2, y_value: -1.5588537*2^-1"
0.24s,83µs,230.50900000000007,6.8ms,0s,6.8,
0.24s,1.94ms,232.44900000000007,6.9ms,0.1ms,6.8999999999999995," x_value: 1.0995567*2^2, y_value: -1.9316229*2^-1"
0.24s,83µs,232.53200000000007,6.9ms,0s,6.8999999999999995,
0.24s,1.19ms,233.72200000000007,7.1ms,0.2ms,7.1," x_value: 1.1780966*2^2, y_value: -1.1098361*2^0"
0.24s,0.1ms,233.82200000000006,7.1ms,0s,7.1,
0.24s,1.01ms,234.83200000000005,7.2ms,0.1ms,7.199999999999999," x_value: 1.2566366*2^2, y_value: -1.965511*2^-1"
0.24s,0.11ms,234.94200000000006,7.2ms,0s,7.199999999999999,
0.24s,1.23ms,236.17200000000005,7.4ms,0.2ms,7.3999999999999995," x_value: 1.3351763*2^2, y_value: -1.4910772*2^-1"
0.24s,0.11ms,236.28200000000007,7.4ms,0s,7.3999999999999995,
0.24s,0.98ms,237.26200000000006,7.5ms,0.1ms,7.499999999999999," x_value: 1.4137159*2^2, y_value: -1.0674761*2^-1"
0.24s,82µs,237.34400000000005,7.5ms,0s,7.499999999999999,
0.24s,1.25ms,238.59400000000005,7.7ms,0.2ms,7.699999999999999," x_value: 1.4922558*2^2, y_value: -1.4233011*2^-2"
0.24s,83µs,238.67700000000005,7.7ms,0s,7.699999999999999,
0.24s,0.9ms,239.57700000000006,7.8ms,0.1ms,7.799999999999999," x_value: 1.0*2^-127, y_value: 1.0*2^-127"
0.24s,85µs,239.66200000000006,7.8ms,0s,7.799999999999999,
0.25s,1.28ms,240.94200000000006,8ms,0.2ms,7.999999999999999," x_value: 1.2566366*2^-2, y_value: 1.4910772*2^-2"
0.25s,0.12ms,241.06200000000007,8ms,0s,7.999999999999999,
0.25s,1.04ms,242.10200000000006,8.1ms,0.1ms,8.1," x_value: 1.2566366*2^-1, y_value: 1.1183078*2^-1"
0.25s,83µs,242.18500000000006,8.1ms,0s,8.1,
0.25s,1.28ms,243.46500000000006,8.3ms,0.2ms,8.299999999999999," x_value: 1.8849551*2^-1, y_value: 1.677462*2^-1"
0.25s,87µs,243.55200000000005,8.3ms,0s,8.299999999999999,
0.25s,1ms,244.55200000000005,8.4ms,0.1ms,8.399999999999999," x_value: 1.2566366*2^0, y_value: 1.9316229*2^-1"
0.25s,0.1ms,244.65200000000004,8.4ms,0s,8.399999999999999,
0.25s,1.38ms,246.03200000000004,8.6ms,0.2ms,8.599999999999998," x_value: 1.5707957*2^0, y_value: 1.0420598*2^0"
0.25s,0.16ms,246.19200000000004,8.6ms,0s,8.599999999999998,
0.25s,1.13ms,247.32200000000003,8.7ms,0.1ms,8.699999999999998," x_value: 1.8849551*2^0, y_value: 1.9146791*2^-1"
0.25s,0.16ms,247.48200000000003,8.7ms,0s,8.699999999999998,
0.25s,1.31ms,248.79200000000003,8.9ms,0.2ms,8.899999999999997," x_value: 1.0995567*2^1, y_value: 1.6435742*2^-1"
0.25s,98µs,248.89000000000004,8.9ms,0s,8.899999999999997,
0.25s,1.01ms,249.90000000000003,9ms,0.1ms,8.999999999999996," x_value: 1.2566366*2^1, y_value: 1.0674761*2^-1"
0.25s,0.11ms,250.01000000000005,9ms,0s,8.999999999999996,
0.26s,1.22ms,251.23000000000005,9.2ms,0.2ms,9.199999999999996," x_value: 1.4137159*2^1, y_value: 1.8977352*2^-3"
0.26s,0.14ms,251.37000000000003,9.2ms,0s,9.199999999999996,
